subject	../../../mgi_import_qc/11_11_2021/go_cam_mgi_file1.gpad	../../../mgi_import_qc/11_11_2021/noctua_merged_file2.gpad
MGI:1916303	3	0
MGI:1916304	3	0
MGI:1916305	3	0
MGI:1916312	3	0
MGI:1916313	3	0
MGI:1916316	3	0
MGI:1916319	3	0
MGI:1916321	1	0
MGI:1916330	1	0
MGI:1916334	3	0
MGI:1916336	3	0
MGI:1916344	3	1
MGI:1916345	3	0
MGI:1916346	3	0
MGI:1916351	2	0
MGI:1916352	3	0
MGI:1916353	3	0
MGI:1916358	3	0
MGI:1916368	1	0
MGI:1916369	3	0
MGI:1916370	3	0
MGI:1916376	1	0
MGI:1916380	3	0
MGI:1916384	3	0
MGI:1916385	3	0
MGI:1916387	1	0
MGI:1916389	3	0
MGI:1916397	2	0
MGI:1916399	3	0
MGI:1916405	3	0
MGI:1916411	2	0
MGI:1916418	2	1
MGI:1916423	3	0
MGI:1916427	3	0
MGI:1916436	3	1
MGI:1916439	2	0
MGI:1916444	3	0
MGI:1916448	3	0
MGI:1916449	2	0
MGI:1916452	1	0
MGI:1916456	3	0
MGI:1916457	1	0
MGI:1916459	3	0
MGI:1916461	3	0
MGI:1916463	1	0
MGI:1916464	3	0
MGI:1916471	3	0
MGI:1916476	2	0
MGI:1916484	3	0
MGI:1916485	3	0
MGI:1916486	3	0
MGI:1916489	3	0
MGI:1916498	3	0
MGI:1916500	3	0
MGI:1916508	3	0
MGI:1916511	3	0
MGI:1916521	3	0
MGI:1916527	3	0
MGI:1916529	3	0
MGI:1916532	3	0
MGI:1916535	3	0
MGI:1916536	4	3
MGI:1916541	3	0
MGI:1916543	3	0
MGI:1916545	3	0
MGI:1916547	1	0
MGI:1916551	3	0
MGI:1916553	3	0
MGI:1916554	3	0
MGI:1916558	3	0
MGI:1916561	3	0
MGI:1916564	2	0
MGI:1916565	2	0
MGI:1916568	3	0
MGI:1916569	3	0
MGI:1916570	3	0
MGI:1916571	2	0
MGI:1916573	3	1
MGI:1916574	3	0
MGI:1916579	1	0
MGI:1916583	3	0
MGI:1916584	3	0
MGI:1916587	3	0
MGI:1916588	3	0
MGI:1916589	3	0
MGI:1916590	3	0
MGI:1916591	3	0
MGI:1916593	2	0
MGI:1916594	3	0
MGI:1916595	3	0
MGI:1916597	3	0
MGI:1916599	3	0
MGI:1916600	3	0
MGI:1916601	3	0
MGI:1916605	3	0
MGI:1916606	3	0
MGI:1916607	3	0
MGI:1916608	3	0
MGI:1916610	3	0
MGI:1916611	3	0
MGI:1916614	3	0
MGI:1916616	3	0
MGI:1916619	3	0
MGI:1916620	3	0
MGI:1916621	3	0
MGI:1916624	3	0
MGI:1916628	3	0
MGI:1916630	3	0
MGI:1916631	3	0
MGI:1916634	2	0
MGI:1916638	3	0
MGI:1916641	3	0
MGI:1916642	3	0
MGI:1916643	3	0
MGI:1916645	3	0
MGI:1916646	3	0
MGI:1916647	3	0
MGI:1916648	1	0
MGI:1916649	3	0
MGI:1916650	3	0
MGI:1916651	3	0
MGI:1916652	3	0
MGI:1916654	3	0
MGI:1916655	3	0
MGI:1916657	3	0
MGI:1916659	3	0
MGI:1916660	3	0
MGI:1916662	3	0
MGI:1916663	3	0
MGI:1916665	3	0
MGI:1916666	3	0
MGI:1916667	3	0
MGI:1916668	3	0
MGI:1916669	3	0
MGI:1916670	3	0
MGI:1916671	3	0
MGI:1916674	3	0
MGI:1916676	3	0
MGI:1916677	3	0
MGI:1916678	3	0
MGI:1916681	3	0
MGI:1916682	3	0
MGI:1916683	3	0
MGI:1916684	3	0
MGI:1916687	3	0
MGI:1916688	3	0
MGI:1916691	3	0
MGI:1916692	3	0
MGI:1916693	3	0
MGI:1916695	3	0
MGI:1916697	3	0
MGI:1916699	3	0
MGI:1916701	3	0
MGI:1916702	3	0
MGI:1916707	3	0
MGI:1916710	3	0
MGI:1916713	3	0
MGI:1916714	2	0
MGI:1916719	2	0
MGI:1916721	3	0
MGI:1916723	3	0
MGI:1916726	3	0
MGI:1916727	3	0
MGI:1916728	3	0
MGI:1916729	2	0
MGI:1916731	2	0
MGI:1916739	3	0
MGI:1916741	3	0
MGI:1916742	3	0
MGI:1916745	3	0
MGI:1916748	3	0
MGI:1916749	1	0
MGI:1916753	3	0
MGI:1916763	3	0
MGI:1916764	3	0
MGI:1916765	3	0
MGI:1916767	3	0
MGI:1916769	3	0
MGI:1916770	3	0
MGI:1916772	3	0
MGI:1916778	2	0
MGI:1916779	3	0
MGI:1916783	3	0
MGI:1916786	2	1
MGI:1916796	3	1
MGI:1916797	3	0
MGI:1916798	3	0
MGI:1916799	3	0
MGI:1916801	2	0
MGI:1916803	2	0
MGI:1916805	3	0
MGI:1916811	3	0
MGI:1916814	3	2
MGI:1916815	3	0
MGI:1916816	3	0
MGI:1916821	3	0
MGI:1916824	2	0
MGI:1916826	3	0
MGI:1916828	3	0
MGI:1916829	3	0
MGI:1916834	3	0
MGI:1916840	1	0
MGI:1916841	3	0
MGI:1916843	3	0
MGI:1916844	3	0
MGI:1916846	1	0
MGI:1916853	3	0
MGI:1916857	3	0
MGI:1916871	3	0
MGI:1916873	3	0
MGI:1916875	3	0
MGI:1916876	2	0
MGI:1916877	3	0
MGI:1916881	3	0
MGI:1916891	3	0
MGI:1916902	3	0
MGI:1916905	2	0
MGI:1916907	3	0
MGI:1916909	3	0
MGI:1916914	3	0
MGI:1916915	2	0
MGI:1916916	1	0
MGI:1916920	3	0
MGI:1916921	3	0
MGI:1916922	1	0
MGI:1916929	3	0
MGI:1916936	3	0
MGI:1916940	3	0
MGI:1916941	2	0
MGI:1916949	3	0
MGI:1916951	3	1
MGI:1916956	1	0
MGI:1916959	2	0
MGI:1916967	3	0
MGI:1916971	6	0
MGI:1916979	3	0
MGI:1916982	3	0
MGI:1916984	1	0
MGI:1916989	3	0
MGI:1916992	3	0
MGI:1916999	3	0
MGI:1917000	3	0
MGI:1917005	3	0
MGI:1917007	3	0
MGI:1917015	3	0
MGI:1917017	3	0
MGI:1917018	3	0
MGI:1917020	2	0
MGI:1917021	3	0
MGI:1917024	2	0
MGI:1917026	3	0
MGI:1917031	3	0
MGI:1917033	3	0
MGI:1917034	3	0
MGI:1917035	2	0
MGI:1917038	3	0
MGI:1917044	3	0
MGI:1917048	3	0
MGI:1917058	3	0
MGI:1917059	3	0
MGI:1917062	3	0
MGI:1917063	3	0
MGI:1917065	3	0
MGI:1917068	3	0
MGI:1917070	3	0
MGI:1917074	3	0
MGI:1917086	5	3
MGI:1917088	2	0
MGI:1917091	3	0
MGI:1917099	3	0
MGI:1917101	3	0
MGI:1917104	3	0
MGI:1917107	3	0
MGI:1917109	3	0
MGI:1917111	3	0
MGI:1917112	3	0
MGI:1917113	2	0
MGI:1917114	3	1
MGI:1917120	3	0
MGI:1917126	2	0
MGI:1917130	3	0
MGI:1917131	3	0
MGI:1917132	1	0
MGI:1917134	3	0
MGI:1917136	3	0
MGI:1917137	3	0
MGI:1917139	3	0
MGI:1917141	1	0
MGI:1917143	2	0
MGI:1917145	3	0
MGI:1917148	3	0
MGI:1917150	3	0
MGI:1917154	3	0
MGI:1917159	3	0
MGI:1917162	1	0
MGI:1917164	1	0
MGI:1917165	3	0
MGI:1917166	3	0
MGI:1917168	3	0
MGI:1917182	3	0
MGI:1917186	1	0
MGI:1917188	1	0
MGI:1917191	3	0
MGI:1917195	1	0
MGI:1917200	3	1
MGI:1917203	3	0
MGI:1917210	3	0
MGI:1917213	3	0
MGI:1917214	3	1
MGI:1917216	3	0
MGI:1917218	3	0
MGI:1917222	3	0
MGI:1917224	3	0
MGI:1917225	3	0
MGI:1917227	3	0
MGI:1917229	3	0
MGI:1917234	3	0
MGI:1917236	3	0
MGI:1917238	3	0
MGI:1917246	3	0
MGI:1917249	3	0
MGI:1917252	3	0
MGI:1917253	3	0
MGI:1917254	3	0
MGI:1917257	3	0
MGI:1917261	3	0
MGI:1917262	1	0
MGI:1917266	3	0
MGI:1917268	3	0
MGI:1917269	3	0
MGI:1917271	1	0
MGI:1917272	2	0
MGI:1917278	1	0
MGI:1917290	3	0
MGI:1917291	3	0
MGI:1917300	3	0
MGI:1917305	3	0
MGI:1917307	3	0
MGI:1917310	3	0
MGI:1917315	3	0
MGI:1917317	3	0
MGI:1917324	3	0
MGI:1917328	1	0
MGI:1917330	3	0
MGI:1917332	3	0
MGI:1917334	3	0
MGI:1917340	3	0
MGI:1917344	3	0
MGI:1917345	1	0
MGI:1917350	3	0
MGI:1917351	1	0
MGI:1917358	3	0
MGI:1917362	1	0
MGI:1917363	2	0
MGI:1917364	2	0
MGI:1917368	1	0
MGI:1917375	3	0
MGI:1917383	3	0
MGI:1917384	3	0
MGI:1917385	3	0
MGI:1917388	3	0
MGI:1917391	3	0
MGI:1917393	3	0
MGI:1917394	1	0
MGI:1917395	3	0
MGI:1917397	3	0
MGI:1917405	2	0
MGI:1917406	3	0
MGI:1917407	3	1
MGI:1917412	3	0
MGI:1917413	1	0
MGI:1917415	3	0
MGI:1917417	3	0
MGI:1917426	3	0
MGI:1917427	3	0
MGI:1917434	3	0
MGI:1917435	3	0
MGI:1917436	2	1
MGI:1917440	3	0
MGI:1917453	3	0
MGI:1917455	3	0
MGI:1917459	3	2
MGI:1917461	3	0
MGI:1917463	3	0
MGI:1917476	3	0
MGI:1917480	3	0
MGI:1917491	3	0
MGI:1917492	3	0
MGI:1917496	3	0
MGI:1917499	3	0
MGI:1917501	3	0
MGI:1917506	3	0
MGI:1917508	3	0
MGI:1917515	3	0
MGI:1917517	3	0
MGI:1917525	3	0
MGI:1917527	3	0
MGI:1917529	2	0
MGI:1917531	3	0
MGI:1917534	3	0
MGI:1917536	3	0
MGI:1917539	3	0
MGI:1917540	3	0
MGI:1917541	3	0
MGI:1917545	3	0
MGI:1917548	3	0
MGI:1917549	3	0
MGI:1917557	3	0
MGI:1917558	3	0
MGI:1917559	3	0
MGI:1917561	3	0
MGI:1917567	3	0
MGI:1917569	3	0
MGI:1917570	3	0
MGI:1917573	3	1
MGI:1917581	3	2
MGI:1917595	3	0
MGI:1917612	2	0
MGI:1917615	1	0
MGI:1917621	3	0
MGI:1917623	3	0
MGI:1917626	3	0
MGI:1917628	3	0
MGI:1917629	3	0
MGI:1917630	1	0
MGI:1917633	11	10
MGI:1917634	3	0
MGI:1917636	3	0
MGI:1917637	3	0
MGI:1917643	3	0
MGI:1917646	3	0
MGI:1917650	1	0
MGI:1917653	3	0
MGI:1917657	3	0
MGI:1917659	3	0
MGI:1917662	3	0
MGI:1917670	1	0
MGI:1917672	1	0
MGI:1917676	1	0
MGI:1917680	10	9
MGI:1917684	3	0
MGI:1917693	3	0
MGI:1917698	3	0
MGI:1917699	3	0
MGI:1917703	3	0
MGI:1917704	3	0
MGI:1917707	3	0
MGI:1917708	3	0
MGI:1917709	3	0
MGI:1917710	3	0
MGI:1917714	3	0
MGI:1917716	2	0
MGI:1917719	3	0
MGI:1917721	3	0
MGI:1917724	3	0
MGI:1917725	3	0
MGI:1917727	3	0
MGI:1917729	1	0
MGI:1917730	3	0
MGI:1917732	3	0
MGI:1917735	3	0
MGI:1917737	3	0
MGI:1917738	3	0
MGI:1917739	3	0
MGI:1917741	3	0
MGI:1917744	3	0
MGI:1917746	3	0
MGI:1917749	3	0
MGI:1917757	3	0
MGI:1917759	3	0
MGI:1917765	3	0
MGI:1917766	3	0
MGI:1917767	3	0
MGI:1917771	3	0
MGI:1917772	3	0
MGI:1917773	3	0
MGI:1917774	3	0
MGI:1917782	3	0
MGI:1917787	3	0
MGI:1917788	3	0
MGI:1917793	3	0
MGI:1917794	3	0
MGI:1917795	3	0
MGI:1917798	3	0
MGI:1917800	1	0
MGI:1917802	3	0
MGI:1917808	3	0
MGI:1917811	2	0
MGI:1917812	3	0
MGI:1917813	3	0
MGI:1917817	1	0
MGI:1917823	1	0
MGI:1917827	3	0
MGI:1917830	3	0
MGI:1917838	1	0
MGI:1917841	1	0
MGI:1917842	3	0
MGI:1917844	3	0
MGI:1917846	3	0
MGI:1917852	3	0
MGI:1917859	3	0
MGI:1917862	1	0
MGI:1917867	2	0
MGI:1917869	3	0
MGI:1917874	3	0
MGI:1917876	3	0
MGI:1917879	3	0
MGI:1917880	3	0
MGI:1917888	3	0
MGI:1917889	3	0
MGI:1917893	3	0
MGI:1917894	3	0
MGI:1917899	3	0
MGI:1917902	3	0
MGI:1917904	3	0
MGI:1917906	3	0
MGI:1917930	3	0
MGI:1917935	3	0
MGI:1917937	3	0
MGI:1917940	3	0
MGI:1917941	2	1
MGI:1917945	3	0
MGI:1917946	1	0
MGI:1917950	3	0
MGI:1917951	1	0
MGI:1917958	3	0
MGI:1917963	1	0
MGI:1917965	3	0
MGI:1917966	3	0
MGI:1917967	1	0
MGI:1917975	3	0
MGI:1917977	1	0
MGI:1917980	3	0
MGI:1917983	3	0
MGI:1917985	3	0
MGI:1917994	3	0
MGI:1917995	3	0
MGI:1917997	11	10
MGI:1917999	3	0
MGI:1918001	3	0
MGI:1918003	3	0
MGI:1918010	3	0
MGI:1918013	3	0
MGI:1918032	3	0
MGI:1918036	3	0
MGI:1918038	3	0
MGI:1918048	3	0
MGI:1918052	1	0
MGI:1918053	3	2
MGI:1918064	3	0
MGI:1918067	3	0
MGI:1918071	2	0
MGI:1918074	3	0
MGI:1918075	3	0
MGI:1918078	3	0
MGI:1918079	1	0
MGI:1918081	3	0
MGI:1918082	3	0
MGI:1918083	3	0
MGI:1918087	3	0
MGI:1918088	3	0
MGI:1918093	1	0
MGI:1918094	3	0
MGI:1918095	3	0
MGI:1918097	3	0
MGI:1918100	3	0
MGI:1918102	3	0
MGI:1918103	2	0
MGI:1918106	3	0
MGI:1918107	3	0
MGI:1918108	3	0
MGI:1918109	2	0
MGI:1918114	3	0
MGI:1918117	3	0
MGI:1918118	3	0
MGI:1918119	3	0
MGI:1918120	3	0
MGI:1918121	3	0
MGI:1918122	3	0
MGI:1918124	3	0
MGI:1918125	3	0
MGI:1918126	3	0
MGI:1918128	2	1
MGI:1918129	3	0
MGI:1918130	3	0
MGI:1918133	3	0
MGI:1918134	2	0
MGI:1918135	1	0
MGI:1918136	3	0
MGI:1918138	3	0
MGI:1918140	3	0
MGI:1918144	3	0
MGI:1918145	3	0
MGI:1918147	2	0
MGI:1918148	3	0
MGI:1918150	3	0
MGI:1918151	3	0
MGI:1918152	2	0
MGI:1918154	3	0
MGI:1918156	3	0
MGI:1918161	3	1
MGI:1918162	3	0
MGI:1918163	3	0
MGI:1918166	3	0
MGI:1918167	3	0
MGI:1918169	3	0
MGI:1918170	3	0
MGI:1918173	3	0
MGI:1918174	3	0
MGI:1918176	3	0
MGI:1918179	3	0
MGI:1918181	3	0
MGI:1918183	3	0
MGI:1918184	3	0
MGI:1918186	3	0
MGI:1918190	2	1
MGI:1918191	3	0
MGI:1918192	3	0
MGI:1918197	3	0
MGI:1918200	2	0
MGI:1918201	3	0
MGI:1918202	3	0
MGI:1918204	3	0
MGI:1918205	3	0
MGI:1918207	3	0
MGI:1918210	3	0
MGI:1918211	3	0
MGI:1918212	3	0
MGI:1918213	3	0
MGI:1918214	3	0
MGI:1918216	3	0
MGI:1918217	1	0
MGI:1918218	3	0
MGI:1918220	3	0
MGI:1918221	3	0
MGI:1918222	3	0
MGI:1918223	3	0
MGI:1918226	2	0
MGI:1918228	3	0
MGI:1918229	3	0
MGI:1918231	3	0
MGI:1918233	3	0
MGI:1918235	3	0
MGI:1918236	3	0
MGI:1918237	3	0
MGI:1918239	9	8
MGI:1918241	3	0
MGI:1918242	3	0
MGI:1918245	3	0
MGI:1918250	3	0
MGI:1918254	3	0
MGI:1918255	3	0
MGI:1918256	3	0
MGI:1918258	3	0
MGI:1918259	3	0
MGI:1918268	3	0
MGI:1918270	3	0
MGI:1918271	3	0
MGI:1918273	3	0
MGI:1918274	2	0
MGI:1918275	3	0
MGI:1918279	3	0
MGI:1918280	3	0
MGI:1918282	3	0
MGI:1918283	3	0
MGI:1918288	3	0
MGI:1918289	3	0
MGI:1918290	3	0
MGI:1918292	3	0
MGI:1918293	3	0
MGI:1918295	3	0
MGI:1918296	3	0
MGI:1918300	3	0
MGI:1918301	3	0
MGI:1918302	3	0
MGI:1918304	3	0
MGI:1918306	3	0
MGI:1918307	3	0
MGI:1918308	3	0
MGI:1918314	3	0
MGI:1918315	3	0
MGI:1918317	3	0
MGI:1918321	3	0
MGI:1918323	3	0
MGI:1918326	3	0
MGI:1918327	3	0
MGI:1918328	4	2
MGI:1918329	3	0
MGI:1918330	3	0
MGI:1918331	3	0
MGI:1918332	3	0
MGI:1918334	3	0
MGI:1918336	3	0
MGI:1918337	3	0
MGI:1918338	3	0
MGI:1918340	3	0
MGI:1918347	3	0
MGI:1918348	2	1
MGI:1918350	3	0
MGI:1918352	3	0
MGI:1918356	3	0
MGI:1918357	3	0
MGI:1918358	3	0
MGI:1918359	3	1
MGI:1918363	3	0
MGI:1918371	3	0
MGI:1918372	3	0
MGI:1918373	3	0
MGI:1918374	3	0
MGI:1918375	3	0
MGI:1918376	3	0
MGI:1918377	3	0
MGI:1918378	3	0
MGI:1918383	3	0
MGI:1918384	3	0
MGI:1918385	3	0
MGI:1918389	3	0
MGI:1918390	3	0
MGI:1918391	3	0
MGI:1918393	3	0
MGI:1918399	3	0
MGI:1918403	3	0
MGI:1918404	3	0
MGI:1918405	3	0
MGI:1918407	3	0
MGI:1918408	3	0
MGI:1918409	3	0
MGI:1918411	3	0
MGI:1918412	3	0
MGI:1918415	3	0
MGI:1918416	3	0
MGI:1918418	3	0
MGI:1918420	3	0
MGI:1918422	3	0
MGI:1918423	3	0
MGI:1918424	3	0
MGI:1918427	6	5
MGI:1918429	3	0
MGI:1918431	3	0
MGI:1918435	3	0
MGI:1918436	3	0
MGI:1918439	3	0
MGI:1918440	3	0
MGI:1918441	2	1
MGI:1918446	3	0
MGI:1918448	1	0
MGI:1918449	3	0
MGI:1918453	3	0
MGI:1918455	3	0
MGI:1918458	3	0
MGI:1918459	3	0
MGI:1918460	3	0
MGI:1918465	3	0
MGI:1918466	3	0
MGI:1918467	3	0
MGI:1918468	3	0
MGI:1918470	3	0
MGI:1918476	3	0
MGI:1918481	3	0
MGI:1918482	3	0
MGI:1918484	3	0
MGI:1918485	3	0
MGI:1918486	3	0
MGI:1918487	3	0
MGI:1918493	3	0
MGI:1918494	3	0
MGI:1918495	1	0
MGI:1918496	3	0
MGI:1918497	3	0
MGI:1918498	3	0
MGI:1918499	3	0
MGI:1918500	3	0
MGI:1918501	3	0
MGI:1918502	3	0
MGI:1918504	1	0
MGI:1918509	3	0
MGI:1918511	1	0
MGI:1918514	3	0
MGI:1918515	3	0
MGI:1918516	3	0
MGI:1918524	3	0
MGI:1918525	1	0
MGI:1918526	1	0
MGI:1918527	3	0
MGI:1918528	3	0
MGI:1918530	3	0
MGI:1918531	3	0
MGI:1918532	3	0
MGI:1918535	3	0
MGI:1918536	3	0
MGI:1918538	3	0
MGI:1918539	3	0
MGI:1918540	3	0
MGI:1918541	3	0
MGI:1918543	3	0
MGI:1918544	3	0
MGI:1918545	3	0
MGI:1918546	3	1
MGI:1918548	3	0
MGI:1918549	3	0
MGI:1918553	3	0
MGI:1918554	3	0
MGI:1918556	2	0
MGI:1918558	3	0
MGI:1918559	3	0
MGI:1918561	3	0
MGI:1918562	3	0
MGI:1918563	3	2
MGI:1918564	3	0
MGI:1918566	3	0
MGI:1918569	3	0
MGI:1918570	3	0
MGI:1918571	3	0
MGI:1918572	3	0
MGI:1918575	1	0
MGI:1918577	3	0
MGI:1918581	3	0
MGI:1918583	3	0
MGI:1918584	3	0
MGI:1918585	3	0
MGI:1918587	3	0
MGI:1918589	3	0
MGI:1918591	3	0
MGI:1918592	3	0
MGI:1918598	3	0
MGI:1918599	3	0
MGI:1918601	1	0
MGI:1918603	3	0
MGI:1918604	3	0
MGI:1918607	3	0
MGI:1918612	3	0
MGI:1918613	3	0
MGI:1918618	3	0
MGI:1918619	3	0
MGI:1918620	3	0
MGI:1918623	2	0
MGI:1918626	3	0
MGI:1918627	3	0
MGI:1918629	3	0
MGI:1918631	3	0
MGI:1918634	3	0
MGI:1918635	3	0
MGI:1918636	3	0
MGI:1918638	3	0
MGI:1918640	3	0
MGI:1918642	3	0
MGI:1918643	2	1
MGI:1918645	1	0
MGI:1918646	3	0
MGI:1918648	1	0
MGI:1918650	3	0
MGI:1918655	1	0
MGI:1918660	3	0
MGI:1918663	3	0
MGI:1918664	3	0
MGI:1918666	3	0
MGI:1918670	3	0
MGI:1918671	1	0
MGI:1918672	3	0
MGI:1918674	3	0
MGI:1918675	3	0
MGI:1918676	3	1
MGI:1918680	3	0
MGI:1918682	3	0
MGI:1918689	1	0
MGI:1918693	3	0
MGI:1918695	3	0
MGI:1918697	3	0
MGI:1918698	1	0
MGI:1918699	1	0
MGI:1918703	3	0
MGI:1918706	3	0
MGI:1918707	3	0
MGI:1918715	3	0
MGI:1918716	3	0
MGI:1918721	3	0
MGI:1918723	3	0
MGI:1918725	3	0
MGI:1918734	3	0
MGI:1918739	3	0
MGI:1918741	3	0
MGI:1918744	3	0
MGI:1918751	3	0
MGI:1918757	3	0
MGI:1918758	3	0
MGI:1918760	3	0
MGI:1918761	3	0
MGI:1918762	3	0
MGI:1918763	3	0
MGI:1918765	1	0
MGI:1918767	1	0
MGI:1918772	2	0
MGI:1918773	3	0
MGI:1918774	3	0
MGI:1918776	3	0
MGI:1918778	3	0
MGI:1918782	2	0
MGI:1918783	3	0
MGI:1918784	3	0
MGI:1918786	3	0
MGI:1918792	3	0
MGI:1918795	3	0
MGI:1918800	3	0
MGI:1918804	3	0
MGI:1918806	3	0
MGI:1918807	3	0
MGI:1918811	3	0
MGI:1918814	2	0
MGI:1918815	3	0
MGI:1918816	1	0
MGI:1918818	3	0
MGI:1918819	3	0
MGI:1918820	3	0
MGI:1918823	3	0
MGI:1918824	3	0
MGI:1918825	3	0
MGI:1918826	3	0
MGI:1918831	3	0
MGI:1918833	3	1
MGI:1918835	3	0
MGI:1918838	3	0
MGI:1918842	1	0
MGI:1918844	3	0
MGI:1918848	3	0
MGI:1918853	3	0
MGI:1918854	3	0
MGI:1918861	3	0
MGI:1918862	3	0
MGI:1918863	3	0
MGI:1918867	1	0
MGI:1918870	3	0
MGI:1918871	3	0
MGI:1918873	3	0
MGI:1918876	1	0
MGI:1918883	3	0
MGI:1918887	3	0
MGI:1918888	3	0
MGI:1918889	3	0
MGI:1918891	3	0
MGI:1918892	3	0
MGI:1918897	3	0
MGI:1918900	3	0
MGI:1918901	3	0
MGI:1918902	3	0
MGI:1918904	3	0
MGI:1918905	3	0
MGI:1918906	3	0
MGI:1918907	3	0
MGI:1918911	3	1
MGI:1918917	3	0
MGI:1918918	1	0
MGI:1918921	3	0
MGI:1918925	3	0
MGI:1918926	3	0
MGI:1918928	2	0
MGI:1918931	3	0
MGI:1918932	2	0
MGI:1918934	3	0
MGI:1918935	2	0
MGI:1918938	3	0
MGI:1918940	1	0
MGI:1918941	3	0
MGI:1918942	3	0
MGI:1918945	3	0
MGI:1918947	3	0
MGI:1918953	9	0
MGI:1918959	19	17
MGI:1918960	1	0
MGI:1918962	1	0
MGI:1918971	3	0
MGI:1918983	1	0
MGI:1918989	3	0
MGI:1919000	2	0
MGI:1919001	3	0
MGI:1919004	1	0
MGI:1919006	2	0
MGI:1919028	3	0
MGI:1919043	1	0
MGI:1919047	1	0
MGI:1919052	3	0
MGI:1919056	3	0
MGI:1919061	3	0
MGI:1919063	3	0
MGI:1919065	3	0
MGI:1919068	3	0
MGI:1919073	3	0
MGI:1919074	1	0
MGI:1919075	3	0
MGI:1919076	2	0
MGI:1919077	3	0
MGI:1919079	1	0
MGI:1919081	3	0
MGI:1919087	3	0
MGI:1919088	1	0
MGI:1919089	1	0
MGI:1919091	1	0
MGI:1919093	2	0
MGI:1919095	3	0
MGI:1919097	2	0
MGI:1919098	3	0
MGI:1919101	3	0
MGI:1919105	3	0
MGI:1919107	12	10
MGI:1919110	1	0
MGI:1919113	2	0
MGI:1919114	3	0
MGI:1919115	2	0
MGI:1919117	3	0
MGI:1919118	3	0
MGI:1919123	3	0
MGI:1919124	3	0
MGI:1919125	3	0
MGI:1919135	2	0
MGI:1919147	1	0
MGI:1919148	2	0
MGI:1919151	3	0
MGI:1919159	1	0
MGI:1919165	3	0
MGI:1919168	2	1
MGI:1919178	3	0
MGI:1919180	3	0
MGI:1919181	3	0
MGI:1919189	2	0
MGI:1919196	1	0
MGI:1919197	2	0
MGI:1919216	10	0
MGI:1919217	1	0
MGI:1919218	1	0
MGI:1919220	2	1
MGI:1919229	3	0
MGI:1919233	2	0
MGI:1919243	3	0
MGI:1919245	2	0
MGI:1919262	3	0
MGI:1919264	3	0
MGI:1919265	1	0
MGI:1919269	3	0
MGI:1919272	3	0
MGI:1919275	3	0
MGI:1919280	3	0
MGI:1919296	2	0
MGI:1919303	2	0
MGI:1919306	2	0
MGI:1919309	3	0
MGI:1919320	3	0
MGI:1919329	3	0
MGI:1919330	1	0
MGI:1919334	2	0
MGI:1919337	3	0
MGI:1919341	3	0
MGI:1919342	3	0
MGI:1919343	3	0
MGI:1919347	3	0
MGI:1919348	3	0
MGI:1919351	1	0
MGI:1919354	3	0
MGI:1919356	1	0
MGI:1919362	1	0
MGI:1919372	3	0
MGI:1919373	3	0
MGI:1919374	2	1
MGI:1919381	3	0
MGI:1919396	3	0
MGI:1919398	4	3
MGI:1919403	3	0
MGI:1919405	1	0
MGI:1919409	2	0
MGI:1919417	1	0
MGI:1919425	11	10
MGI:1919434	3	0
MGI:1919435	1	0
MGI:1919440	2	0
MGI:1919447	3	0
MGI:1919453	3	0
MGI:1919456	3	0
MGI:1919457	3	0
MGI:1919460	3	0
MGI:1919461	3	0
MGI:1919462	3	0
MGI:1919465	3	0
MGI:1919467	3	0
MGI:1919469	3	0
MGI:1919471	3	0
MGI:1919473	3	0
MGI:1919475	3	0
MGI:1919476	3	0
MGI:1919477	3	0
MGI:1919478	3	0
MGI:1919479	3	0
MGI:1919481	3	0
MGI:1919483	3	0
MGI:1919484	3	0
MGI:1919485	3	0
MGI:1919486	3	2
MGI:1919487	3	0
MGI:1919490	3	0
MGI:1919491	3	0
MGI:1919493	3	0
MGI:1919494	1	0
MGI:1919496	3	0
MGI:1919497	3	0
MGI:1919498	3	0
MGI:1919499	3	0
MGI:1919500	3	0
MGI:1919504	3	0
MGI:1919507	3	0
MGI:1919509	3	0
MGI:1919513	3	0
MGI:1919514	3	0
MGI:1919515	1	0
MGI:1919518	3	0
MGI:1919521	3	0
MGI:1919523	2	0
MGI:1919524	3	0
MGI:1919525	3	1
MGI:1919526	3	0
MGI:1919530	3	0
MGI:1919532	3	0
MGI:1919533	3	0
MGI:1919535	3	0
MGI:1919536	3	0
MGI:1919538	3	0
MGI:1919542	3	0
MGI:1919551	3	0
MGI:1919552	3	0
MGI:1919555	3	0
MGI:1919557	3	0
MGI:1919559	2	0
MGI:1919561	3	0
MGI:1919565	3	0
MGI:1919566	3	0
MGI:1919567	3	0
MGI:1919573	3	1
MGI:1919576	3	0
MGI:1919581	3	0
MGI:1919582	3	0
MGI:1919587	3	0
MGI:1919588	2	0
MGI:1919590	3	0
MGI:1919592	2	0
MGI:1919593	3	0
MGI:1919597	3	0
MGI:1919600	3	0
MGI:1919605	3	0
MGI:1919607	1	0
MGI:1919608	3	0
MGI:1919609	3	0
MGI:1919615	3	0
MGI:1919616	3	0
MGI:1919618	2	0
MGI:1919621	3	0
MGI:1919622	3	0
MGI:1919624	3	0
MGI:1919625	3	0
MGI:1919629	3	0
MGI:1919636	3	0
MGI:1919637	1	0
MGI:1919639	3	0
MGI:1919645	3	0
MGI:1919653	3	0
